date,temp_max,temp_min,temp_mean,precipitation,wind_speed,humidity,cloud_cover,rain_probability,sunshine_duration,uv_index,city
2023-01-01,29.5,22.0,25.9,0.6,13.8,62,78,100.0,33422.99,7.0,Ho Chi Minh City
2023-01-02,32.4,22.4,26.5,2.3,12.6,72,92,100.0,35305.33,7.0,Ho Chi Minh City
2023-01-03,32.3,22.9,26.7,0.2,17.2,78,77,0.0,32261.73,7.0,Ho Chi Minh City
2023-01-04,31.7,23.2,26.9,0.3,20.5,66,100,0.0,17198.61,7.0,Ho Chi Minh City
2023-01-05,26.9,22.7,24.5,3.5,19.3,75,100,100.0,0.0,7.0,Ho Chi Minh City
2023-01-06,28.1,20.9,23.9,20.3,18.9,77,100,100.0,17258.9,7.0,Ho Chi Minh City
2023-01-07,27.7,21.4,23.7,27.1,19.6,80,99,100.0,10387.75,7.0,Ho Chi Minh City
2023-01-08,27.1,20.8,23.7,0.5,9.3,84,99,0.0,6980.76,7.0,Ho Chi Minh City
2023-01-09,27.7,23.0,24.8,17.0,11.5,89,95,100.0,23987.11,7.0,Ho Chi Minh City
2023-01-10,26.3,23.0,24.5,14.2,18.7,88,97,100.0,9033.81,7.0,Ho Chi Minh City
2023-01-11,28.7,23.3,25.5,0.7,18.7,82,70,100.0,37735.26,7.0,Ho Chi Minh City
2023-01-12,28.6,23.1,25.5,3.8,14.1,84,62,100.0,37361.38,7.0,Ho Chi Minh City
2023-01-13,29.9,22.6,26.0,2.3,8.8,86,92,100.0,37989.33,7.0,Ho Chi Minh City
2023-01-14,31.2,23.0,26.8,0.2,9.3,83,50,0.0,40285.28,7.0,Ho Chi Minh City
2023-01-15,30.9,22.8,26.5,0.0,12.0,82,48,0.0,33190.26,7.0,Ho Chi Minh City
2023-01-16,30.5,23.2,26.5,0.3,13.8,80,50,0.0,40603.56,7.0,Ho Chi Minh City
2023-01-17,30.3,21.3,25.6,0.1,14.5,80,91,0.0,39442.64,7.0,Ho Chi Minh City
2023-01-18,30.1,20.4,25.3,0.0,11.9,75,100,0.0,40159.73,7.0,Ho Chi Minh City
2023-01-19,30.6,21.8,25.8,0.0,12.3,71,99,0.0,34328.08,7.0,Ho Chi Minh City
2023-01-20,31.1,21.8,26.4,0.0,9.9,75,98,0.0,38632.42,7.0,Ho Chi Minh City
2023-01-21,31.7,22.1,27.0,0.1,11.0,72,94,0.0,40744.6,7.0,Ho Chi Minh City
2023-01-22,31.5,23.2,27.1,0.3,10.7,79,96,0.0,37093.76,7.0,Ho Chi Minh City
2023-01-23,32.5,23.1,27.4,0.4,12.9,77,89,0.0,40545.04,7.0,Ho Chi Minh City
2023-01-24,32.5,23.3,27.4,0.6,10.8,74,90,100.0,39803.95,7.0,Ho Chi Minh City
2023-01-25,32.1,22.2,26.2,0.0,18.4,62,100,0.0,37538.33,7.0,Ho Chi Minh City
2023-01-26,32.3,21.4,26.4,0.0,10.1,62,97,0.0,39123.41,7.0,Ho Chi Minh City
2023-01-27,32.3,21.9,26.5,1.8,16.9,75,87,100.0,29356.48,7.0,Ho Chi Minh City
2023-01-28,32.3,23.2,27.1,0.0,16.2,55,94,0.0,34549.76,7.0,Ho Chi Minh City
2023-01-29,31.0,21.6,25.6,0.0,9.7,57,93,0.0,32174.56,7.0,Ho Chi Minh City
2023-01-30,31.4,20.4,25.3,0.0,12.0,59,75,0.0,40941.52,7.0,Ho Chi Minh City
2023-01-31,32.4,20.8,26.3,0.0,18.4,69,55,0.0,40958.55,7.0,Ho Chi Minh City
2023-02-01,32.0,22.9,27.1,1.4,12.3,69,76,100.0,29335.0,7.0,Ho Chi Minh City
2023-02-02,33.6,23.9,27.9,1.4,17.4,71,48,100.0,40743.66,7.0,Ho Chi Minh City
2023-02-03,34.8,24.2,28.7,0.0,18.8,63,87,0.0,40512.49,7.0,Ho Chi Minh City
2023-02-04,34.7,23.2,28.4,0.3,17.8,62,63,0.0,40770.92,7.0,Ho Chi Minh City
2023-02-05,34.4,23.0,28.0,0.0,18.0,62,66,0.0,40782.84,7.0,Ho Chi Minh City
2023-02-06,34.7,22.6,27.8,0.0,20.8,64,63,0.0,41526.12,7.0,Ho Chi Minh City
2023-02-07,34.0,23.5,27.7,0.9,20.1,68,86,100.0,41046.97,7.0,Ho Chi Minh City
2023-02-08,34.4,23.5,28.0,0.7,16.6,69,52,100.0,41541.77,7.0,Ho Chi Minh City
2023-02-09,33.8,24.1,28.3,0.1,18.0,65,12,0.0,41547.7,7.0,Ho Chi Minh City
2023-02-10,35.2,22.8,27.9,0.0,23.8,63,37,0.0,41849.45,7.0,Ho Chi Minh City
2023-02-11,35.4,22.7,27.7,0.0,22.0,69,73,0.0,41798.26,7.0,Ho Chi Minh City
2023-02-12,35.0,23.4,28.0,0.2,22.6,69,94,0.0,40106.79,7.0,Ho Chi Minh City
2023-02-13,33.7,23.5,27.6,0.0,20.7,74,99,0.0,40351.86,7.0,Ho Chi Minh City
2023-02-14,33.4,23.0,27.1,0.0,22.6,75,85,0.0,32247.75,7.0,Ho Chi Minh City
2023-02-15,33.7,23.4,28.0,0.1,15.0,63,74,0.0,39461.52,7.0,Ho Chi Minh City
2023-02-16,33.5,21.1,27.4,0.0,15.6,59,61,0.0,38054.35,7.0,Ho Chi Minh City
2023-02-17,34.0,22.7,27.8,0.8,15.0,59,67,100.0,40458.64,7.0,Ho Chi Minh City
2023-02-18,31.6,24.2,27.1,0.0,14.5,68,86,0.0,30387.96,7.0,Ho Chi Minh City
2023-02-19,33.6,24.4,27.4,1.9,16.7,72,89,100.0,39168.29,7.0,Ho Chi Minh City
2023-02-20,31.2,23.2,26.6,3.7,18.9,72,63,100.0,35922.15,7.0,Ho Chi Minh City
2023-02-21,33.5,22.0,27.3,0.0,19.5,66,83,0.0,42212.06,7.0,Ho Chi Minh City
2023-02-22,32.9,22.5,27.3,0.1,18.2,65,82,0.0,41770.69,7.0,Ho Chi Minh City
2023-02-23,33.6,22.3,27.5,0.1,17.5,66,57,0.0,42280.56,7.0,Ho Chi Minh City
2023-02-24,33.7,22.6,27.4,0.0,19.6,68,46,0.0,42232.58,7.0,Ho Chi Minh City
2023-02-25,33.3,21.9,27.1,0.0,15.5,61,53,0.0,38624.23,7.0,Ho Chi Minh City
2023-02-26,35.0,21.8,27.7,0.0,14.9,51,71,0.0,42383.56,7.0,Ho Chi Minh City
2023-02-27,34.5,22.4,27.7,0.0,17.4,55,88,0.0,40545.13,7.0,Ho Chi Minh City
2023-02-28,34.5,23.4,28.0,0.3,16.9,61,85,0.0,38563.84,7.0,Ho Chi Minh City
2023-03-01,33.4,24.0,28.1,0.0,15.0,67,94,0.0,36954.59,7.0,Ho Chi Minh City
2023-03-02,34.4,23.7,28.5,0.0,15.5,61,69,0.0,41692.56,7.0,Ho Chi Minh City
2023-03-03,34.2,22.5,27.7,0.0,16.6,59,71,0.0,42543.75,7.0,Ho Chi Minh City
2023-03-04,33.3,22.2,27.3,0.0,17.3,56,87,0.0,41158.46,7.0,Ho Chi Minh City
2023-03-05,32.3,21.6,26.7,0.0,13.2,57,60,0.0,42605.47,7.0,Ho Chi Minh City
2023-03-06,33.0,21.2,26.6,0.0,23.3,58,66,0.0,42637.36,7.0,Ho Chi Minh City
2023-03-07,33.7,21.6,26.8,0.0,18.9,61,14,0.0,42669.83,7.0,Ho Chi Minh City
2023-03-08,34.2,22.2,27.1,0.0,20.7,60,30,0.0,42702.83,7.0,Ho Chi Minh City
2023-03-09,34.2,21.6,26.8,0.0,23.6,60,0,0.0,42736.28,7.0,Ho Chi Minh City
2023-03-10,34.0,21.4,26.5,0.0,21.2,66,1,0.0,42770.1,7.0,Ho Chi Minh City
2023-03-11,34.7,22.2,27.0,0.0,21.8,66,14,0.0,42804.23,7.0,Ho Chi Minh City
2023-03-12,33.2,22.3,26.8,0.1,19.9,65,41,0.0,40247.05,7.0,Ho Chi Minh City
2023-03-13,34.3,22.6,27.5,0.0,22.5,59,40,0.0,42873.14,7.0,Ho Chi Minh City
2023-03-14,34.2,22.3,27.3,0.0,24.0,59,26,0.0,42907.78,7.0,Ho Chi Minh City
2023-03-15,35.7,22.4,27.6,0.0,27.2,61,48,0.0,42942.43,7.0,Ho Chi Minh City
2023-03-16,35.5,23.4,28.3,0.0,20.8,59,74,0.0,42977.05,7.0,Ho Chi Minh City
2023-03-17,35.6,23.3,28.3,0.2,20.8,63,63,0.0,43011.55,7.0,Ho Chi Minh City
2023-03-18,35.2,24.0,28.3,0.0,23.9,63,53,0.0,42168.51,7.0,Ho Chi Minh City
2023-03-19,37.0,24.1,28.9,0.0,28.3,62,11,0.0,43079.95,7.0,Ho Chi Minh City
2023-03-20,34.8,24.4,28.5,0.5,19.2,68,46,0.0,40231.26,7.0,Ho Chi Minh City
2023-03-21,35.4,24.5,28.7,0.0,17.7,70,50,0.0,43148.94,7.0,Ho Chi Minh City
2023-03-22,35.7,24.7,28.8,0.0,19.8,70,71,0.0,43184.21,7.0,Ho Chi Minh City
2023-03-23,35.0,25.0,28.9,0.3,16.8,70,64,0.0,39600.0,7.0,Ho Chi Minh City
2023-03-24,36.4,24.0,29.0,0.0,20.7,70,79,0.0,43200.0,7.0,Ho Chi Minh City
2023-03-25,34.1,25.3,28.5,0.1,20.0,70,58,0.0,40716.82,7.0,Ho Chi Minh City
2023-03-26,35.8,23.3,28.6,0.0,18.8,72,62,0.0,43200.0,7.0,Ho Chi Minh City
2023-03-27,35.8,25.0,29.4,0.0,22.4,69,74,0.0,43200.0,7.0,Ho Chi Minh City
2023-03-28,35.9,25.8,29.5,2.1,21.7,70,65,100.0,43200.0,7.0,Ho Chi Minh City
2023-03-29,35.2,24.9,29.3,0.0,18.5,65,62,0.0,43200.0,7.0,Ho Chi Minh City
2023-03-30,34.8,25.0,29.0,0.5,19.7,68,63,0.0,43200.0,7.0,Ho Chi Minh City
2023-03-31,34.4,25.5,29.0,0.1,17.3,68,44,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-01,34.3,24.7,28.7,0.0,21.8,71,71,0.0,40935.09,7.0,Ho Chi Minh City
2023-04-02,35.0,23.7,28.7,0.1,19.6,72,36,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-03,34.0,25.7,28.5,7.7,20.8,73,49,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-04,34.5,25.0,28.8,1.5,17.2,75,59,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-05,34.3,25.5,29.2,0.5,18.7,71,71,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-06,35.2,25.4,29.5,1.0,19.3,72,29,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-07,35.4,26.4,30.0,0.0,19.7,67,29,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-08,36.3,25.3,30.3,0.0,19.7,63,13,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-09,36.9,26.1,30.5,0.7,17.5,65,53,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-10,35.4,25.9,29.5,2.8,20.3,71,94,100.0,41923.66,7.0,Ho Chi Minh City
2023-04-11,33.6,26.4,29.3,6.1,14.3,73,83,100.0,42248.63,7.0,Ho Chi Minh City
2023-04-12,34.9,25.9,29.5,0.6,17.2,75,39,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-13,34.6,25.9,29.6,3.0,16.8,73,36,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-14,35.0,24.2,29.5,4.7,17.5,73,60,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-15,33.8,25.3,28.5,39.5,15.6,77,67,100.0,41931.06,7.0,Ho Chi Minh City
2023-04-16,32.1,25.3,28.1,7.2,14.8,81,100,100.0,28553.7,7.0,Ho Chi Minh City
2023-04-17,33.3,25.7,28.8,0.1,20.9,78,60,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-18,33.3,26.1,29.1,0.5,17.9,76,19,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-19,34.3,24.9,29.4,0.7,15.9,76,34,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-20,36.4,26.4,30.8,0.2,20.9,69,48,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-21,36.6,26.4,30.6,1.4,12.4,70,67,100.0,39452.49,7.0,Ho Chi Minh City
2023-04-22,36.3,26.6,30.6,0.3,18.7,71,57,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-23,36.1,26.8,30.7,0.3,19.5,68,39,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-24,37.5,25.8,30.9,0.2,13.2,66,31,0.0,42352.59,7.0,Ho Chi Minh City
2023-04-25,37.7,26.8,31.1,0.8,22.3,66,86,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-26,36.3,26.8,31.0,0.0,18.1,62,84,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-27,37.5,26.6,31.0,0.3,22.8,64,61,0.0,43200.0,7.0,Ho Chi Minh City
2023-04-28,37.4,27.0,31.3,1.2,16.0,62,72,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-29,36.8,27.2,30.9,2.7,18.9,65,86,100.0,43200.0,7.0,Ho Chi Minh City
2023-04-30,34.9,26.0,29.8,2.3,18.5,72,90,100.0,40724.11,7.0,Ho Chi Minh City
2023-05-01,36.9,26.5,30.7,0.3,16.6,64,38,0.0,43200.0,7.0,Ho Chi Minh City
2023-05-02,37.5,26.7,31.1,2.2,19.6,60,27,100.0,43200.0,7.0,Ho Chi Minh City
2023-05-03,37.0,27.6,31.4,1.5,17.8,63,76,100.0,43200.0,7.0,Ho Chi Minh City
2023-05-04,37.2,27.6,31.3,0.0,20.2,65,76,0.0,43200.0,7.0,Ho Chi Minh City
2023-05-05,36.8,27.1,31.8,0.2,12.8,63,60,0.0,43200.0,7.0,Ho Chi Minh City
2023-05-06,37.9,27.5,32.2,0.0,16.9,63,65,0.0,43200.0,7.0,Ho Chi Minh City
2023-05-07,36.7,28.2,31.8,1.3,19.1,65,85,100.0,43200.0,7.0,Ho Chi Minh City
2023-05-08,35.7,26.6,29.3,18.3,15.4,77,96,100.0,25200.0,7.0,Ho Chi Minh City
2023-05-09,32.2,25.9,27.6,16.3,18.8,86,99,100.0,21777.76,7.0,Ho Chi Minh City
2023-05-10,31.6,25.7,28.3,7.9,15.2,84,63,100.0,43200.0,7.0,Ho Chi Minh City
2023-05-11,31.9,26.0,28.7,8.3,10.9,82,84,100.0,34821.4,7.0,Ho Chi Minh City
2023-05-12,32.0,26.3,28.5,3.1,15.0,82,91,100.0,32358.04,7.0,Ho Chi Minh City
2023-05-13,32.9,26.1,29.1,4.8,12.0,81,63,100.0,43200.0,7.0,Ho Chi Minh City
2023-05-14,33.2,25.6,28.5,3.7,17.3,81,75,100.0,43200.0,7.0,Ho Chi Minh City
2023-05-15,33.8,25.7,29.0,0.8,13.0,80,38,100.0,43200.0,7.0,Ho Chi Minh City
2023-05-16,34.2,26.5,29.2,5.0,15.5,80,68,100.0,41832.58,7.0,Ho Chi Minh City
2023-05-17,33.8,26.2,28.7,11.1,11.3,82,81,100.0,35357.39,7.0,Ho Chi Minh City
2023-05-18,34.0,26.2,28.5,11.1,19.3,83,50,100.0,34351.57,7.0,Ho Chi Minh City
2023-05-19,34.6,25.7,29.4,0.3,18.0,78,83,0.0,43200.0,7.0,Ho Chi Minh City
2023-05-20,32.7,26.4,28.6,4.9,21.3,82,99,100.0,30874.9,7.0,Ho Chi Minh City
2023-05-21,31.9,26.1,27.9,8.3,18.4,86,100,100.0,32220.94,7.0,Ho Chi Minh City
2023-05-22,33.6,25.0,27.6,13.9,13.4,86,99,100.0,29370.23,7.0,Ho Chi Minh City
2023-05-23,32.8,25.1,27.8,13.0,14.9,85,80,100.0,32851.6,7.0,Ho Chi Minh City
2023-05-24,32.6,25.6,28.1,7.4,16.4,85,86,100.0,34547.92,7.0,Ho Chi Minh City
2023-05-25,31.1,24.4,27.4,9.8,16.4,86,98,100.0,37892.81,7.0,Ho Chi Minh City
2023-05-26,30.8,25.3,27.4,10.8,15.6,86,87,100.0,28778.6,7.0,Ho Chi Minh City
2023-05-27,30.5,24.2,26.3,35.9,15.8,88,95,100.0,22862.43,7.0,Ho Chi Minh City
2023-05-28,30.3,24.3,26.7,20.3,15.0,88,84,100.0,38427.86,7.0,Ho Chi Minh City
2023-05-29,31.6,24.5,27.1,11.6,15.6,87,88,100.0,26968.57,7.0,Ho Chi Minh City
2023-05-30,30.6,25.2,27.1,8.8,21.6,88,99,100.0,21511.67,7.0,Ho Chi Minh City
2023-05-31,31.7,25.9,27.7,4.9,23.0,86,96,100.0,28960.19,7.0,Ho Chi Minh City
2023-06-01,31.3,25.3,27.4,12.2,23.5,87,92,100.0,26253.07,7.0,Ho Chi Minh City
2023-06-02,31.1,25.8,27.9,8.3,20.4,87,98,100.0,31777.04,7.0,Ho Chi Minh City
2023-06-03,32.8,25.6,28.1,6.3,18.3,87,59,100.0,38467.95,7.0,Ho Chi Minh City
2023-06-04,32.2,25.6,27.5,13.7,17.7,87,91,100.0,29431.97,7.0,Ho Chi Minh City
2023-06-05,31.3,25.2,26.7,28.4,14.8,89,100,100.0,15863.16,7.0,Ho Chi Minh City
2023-06-06,30.9,25.0,27.2,19.1,22.9,87,100,100.0,31869.25,7.0,Ho Chi Minh City
2023-06-07,28.5,25.0,26.6,6.8,17.1,89,100,100.0,144.41,7.0,Ho Chi Minh City
2023-06-08,30.0,25.1,27.4,2.3,16.7,87,100,100.0,24397.72,7.0,Ho Chi Minh City
2023-06-09,31.1,25.3,27.6,7.3,19.1,84,98,100.0,28800.0,7.0,Ho Chi Minh City
2023-06-10,31.6,25.0,27.2,15.0,14.1,88,97,100.0,24509.47,7.0,Ho Chi Minh City
2023-06-11,31.9,25.5,28.0,1.2,23.5,81,100,100.0,38016.17,7.0,Ho Chi Minh City
2023-06-12,31.5,25.3,27.1,12.0,26.1,86,98,100.0,25897.49,7.0,Ho Chi Minh City
2023-06-13,30.9,24.4,27.3,1.1,14.5,85,94,100.0,32063.74,7.0,Ho Chi Minh City
2023-06-14,31.7,25.5,27.8,14.0,20.9,85,85,100.0,35815.61,7.0,Ho Chi Minh City
2023-06-15,33.1,24.6,28.3,7.7,15.8,82,75,100.0,39520.99,7.0,Ho Chi Minh City
2023-06-16,32.2,25.2,27.8,12.5,17.7,87,80,100.0,34398.5,7.0,Ho Chi Minh City
2023-06-17,31.7,25.2,27.2,14.4,9.2,88,99,100.0,21737.34,7.0,Ho Chi Minh City
2023-06-18,31.6,24.9,26.9,11.0,19.5,85,86,100.0,38731.03,7.0,Ho Chi Minh City
2023-06-19,32.1,24.0,27.5,14.8,19.7,84,82,100.0,38557.44,7.0,Ho Chi Minh City
2023-06-20,32.6,25.4,28.2,5.1,16.0,83,59,100.0,39644.08,7.0,Ho Chi Minh City
2023-06-21,31.2,24.9,27.7,7.4,11.2,86,85,100.0,32984.42,7.0,Ho Chi Minh City
2023-06-22,31.9,24.9,27.7,4.7,13.2,83,57,100.0,33354.41,7.0,Ho Chi Minh City
2023-06-23,33.2,25.6,28.5,7.7,10.7,83,87,100.0,38370.92,7.0,Ho Chi Minh City
2023-06-24,32.5,25.7,28.0,4.4,12.7,86,78,100.0,43200.0,7.0,Ho Chi Minh City
2023-06-25,31.8,25.0,27.1,7.3,16.5,89,99,100.0,28800.0,7.0,Ho Chi Minh City
2023-06-26,32.6,24.6,27.5,0.3,17.4,86,99,0.0,40338.01,7.0,Ho Chi Minh City
2023-06-27,31.7,24.0,27.3,10.2,11.2,86,100,100.0,32810.99,7.0,Ho Chi Minh City
2023-06-28,31.4,25.1,27.3,6.6,12.1,87,79,100.0,25932.88,7.0,Ho Chi Minh City
2023-06-29,32.1,25.1,27.7,14.3,15.9,86,92,100.0,29976.67,7.0,Ho Chi Minh City
2023-06-30,31.7,25.6,27.8,10.4,19.5,86,88,100.0,36713.66,7.0,Ho Chi Minh City
2023-07-01,31.7,25.4,27.2,16.0,18.8,87,94,100.0,19993.33,7.0,Ho Chi Minh City
2023-07-02,29.8,24.9,26.7,17.2,15.9,87,99,100.0,21215.69,7.0,Ho Chi Minh City
2023-07-03,31.9,24.4,27.1,8.1,17.6,86,96,100.0,36182.7,7.0,Ho Chi Minh City
2023-07-04,32.4,24.2,27.9,0.0,12.9,81,100,0.0,34846.09,7.0,Ho Chi Minh City
2023-07-05,31.6,24.6,27.1,19.3,10.8,87,84,100.0,33487.34,7.0,Ho Chi Minh City
2023-07-06,32.1,23.8,27.0,30.5,15.0,88,90,100.0,36000.0,7.0,Ho Chi Minh City
2023-07-07,31.6,24.6,27.9,2.3,16.6,83,93,100.0,41390.45,7.0,Ho Chi Minh City
2023-07-08,30.2,25.5,27.5,12.5,17.3,85,96,100.0,29358.34,7.0,Ho Chi Minh City
2023-07-09,30.6,25.0,26.8,7.4,14.1,88,86,100.0,23970.07,7.0,Ho Chi Minh City
2023-07-10,32.0,24.4,27.7,2.5,13.4,84,74,100.0,39600.0,7.0,Ho Chi Minh City
2023-07-11,32.5,24.7,28.2,3.0,18.8,82,79,100.0,42666.45,7.0,Ho Chi Minh City
2023-07-12,32.0,24.1,28.1,2.5,11.0,84,99,100.0,36000.0,7.0,Ho Chi Minh City
2023-07-13,31.6,25.2,27.4,21.5,12.3,89,95,100.0,32033.85,7.0,Ho Chi Minh City
2023-07-14,31.6,24.8,26.9,30.0,17.6,87,88,100.0,39740.93,7.0,Ho Chi Minh City
2023-07-15,30.1,25.1,27.2,12.5,18.0,87,99,100.0,22330.46,7.0,Ho Chi Minh City
2023-07-16,30.9,26.0,27.4,8.0,26.9,84,100,100.0,23997.29,7.0,Ho Chi Minh City
2023-07-17,29.9,25.3,26.7,13.4,28.1,86,98,100.0,21171.02,7.0,Ho Chi Minh City
2023-07-18,29.7,24.9,26.6,18.8,27.9,88,98,100.0,25600.61,7.0,Ho Chi Minh City
2023-07-19,31.0,25.1,26.8,14.3,21.9,87,94,100.0,31644.73,7.0,Ho Chi Minh City
2023-07-20,28.9,24.7,26.2,13.4,16.8,89,98,100.0,15026.34,7.0,Ho Chi Minh City
2023-07-21,29.9,24.9,26.5,16.2,12.9,88,100,100.0,24701.7,7.0,Ho Chi Minh City
2023-07-22,29.1,24.1,26.0,12.6,15.5,90,100,100.0,20662.25,7.0,Ho Chi Minh City
2023-07-23,30.4,24.5,26.3,14.6,19.4,89,87,100.0,23821.13,7.0,Ho Chi Minh City
2023-07-24,30.8,24.3,26.4,18.8,19.4,89,91,100.0,20991.46,7.0,Ho Chi Minh City
2023-07-25,31.2,24.6,26.8,10.7,22.6,88,90,100.0,27000.79,7.0,Ho Chi Minh City
2023-07-26,30.9,25.0,27.1,14.8,23.1,87,88,100.0,37057.01,7.0,Ho Chi Minh City
2023-07-27,30.3,25.6,26.8,24.8,21.3,89,99,100.0,18387.69,7.0,Ho Chi Minh City
2023-07-28,31.3,25.3,27.2,18.0,23.2,87,91,100.0,32985.08,7.0,Ho Chi Minh City
2023-07-29,29.5,24.9,27.0,11.2,24.5,87,98,100.0,17023.41,7.0,Ho Chi Minh City
2023-07-30,30.0,24.8,27.0,9.7,22.7,87,100,100.0,19227.88,7.0,Ho Chi Minh City
2023-07-31,31.1,24.9,27.2,8.0,22.8,86,79,100.0,26341.81,7.0,Ho Chi Minh City
2023-08-01,30.9,25.4,27.0,17.2,18.7,88,100,100.0,19168.29,7.0,Ho Chi Minh City
2023-08-02,31.5,25.3,27.3,12.7,24.2,86,92,100.0,32289.41,7.0,Ho Chi Minh City
2023-08-03,31.0,25.4,27.4,17.5,23.4,85,100,100.0,30820.7,7.0,Ho Chi Minh City
2023-08-04,31.9,25.0,27.5,5.6,21.0,85,95,100.0,33327.98,7.0,Ho Chi Minh City
2023-08-05,31.7,24.8,27.6,6.4,21.5,85,37,100.0,43200.0,7.0,Ho Chi Minh City
2023-08-06,32.8,24.3,28.0,8.7,20.7,82,70,100.0,43200.0,7.0,Ho Chi Minh City
2023-08-07,32.0,25.2,28.2,2.2,21.0,82,55,100.0,43200.0,7.0,Ho Chi Minh City
2023-08-08,31.7,25.2,27.8,2.3,19.6,83,71,100.0,38312.2,7.0,Ho Chi Minh City
2023-08-09,31.7,25.0,28.2,1.6,16.9,82,36,100.0,39756.24,7.0,Ho Chi Minh City
2023-08-10,32.4,25.3,28.2,1.3,19.5,82,41,100.0,43200.0,7.0,Ho Chi Minh City
2023-08-11,31.4,25.7,28.1,2.1,21.6,83,38,100.0,43200.0,7.0,Ho Chi Minh City
2023-08-12,31.3,25.2,27.6,11.7,18.0,85,60,100.0,42021.5,7.0,Ho Chi Minh City
2023-08-13,30.6,25.3,27.5,5.4,17.0,86,58,100.0,39543.81,7.0,Ho Chi Minh City
2023-08-14,31.8,25.2,27.5,4.8,18.0,86,60,100.0,40799.79,7.0,Ho Chi Minh City
2023-08-15,31.5,24.4,27.5,8.9,18.3,84,78,100.0,35944.08,7.0,Ho Chi Minh City
2023-08-16,31.8,24.7,27.4,10.4,18.1,85,87,100.0,34353.79,7.0,Ho Chi Minh City
2023-08-17,31.0,25.1,27.5,6.0,23.3,86,66,100.0,43200.0,7.0,Ho Chi Minh City
2023-08-18,31.3,24.4,26.9,8.3,18.6,88,67,100.0,33835.52,7.0,Ho Chi Minh City
2023-08-19,31.4,25.0,26.5,27.8,16.3,90,81,100.0,26922.63,7.0,Ho Chi Minh City
2023-08-20,30.3,25.1,26.5,21.3,18.9,88,91,100.0,20361.01,7.0,Ho Chi Minh City
2023-08-21,31.7,24.6,27.2,8.8,17.8,86,89,100.0,36000.0,7.0,Ho Chi Minh City
2023-08-22,31.8,24.4,27.3,4.5,21.2,86,47,100.0,38909.81,7.0,Ho Chi Minh City
2023-08-23,32.4,24.8,28.2,0.9,16.6,80,47,100.0,43200.0,7.0,Ho Chi Minh City
2023-08-24,32.4,24.5,28.1,0.8,15.9,79,53,100.0,43200.0,7.0,Ho Chi Minh City
2023-08-25,32.9,24.8,28.4,1.4,11.2,81,58,100.0,43200.0,7.0,Ho Chi Minh City
2023-08-26,32.0,25.6,27.7,32.0,14.2,85,85,100.0,32400.0,7.0,Ho Chi Minh City
2023-08-27,31.8,24.9,27.0,38.3,18.2,87,94,100.0,25200.0,7.0,Ho Chi Minh City
2023-08-28,31.9,25.2,27.1,21.5,19.6,88,95,100.0,26394.67,7.0,Ho Chi Minh City
2023-08-29,31.7,24.9,27.1,22.3,19.8,87,100,100.0,30051.2,7.0,Ho Chi Minh City
2023-08-30,31.0,24.3,27.0,8.8,20.2,88,97,100.0,40365.06,7.0,Ho Chi Minh City
2023-08-31,30.2,25.1,26.9,19.9,24.1,89,99,100.0,26685.9,7.0,Ho Chi Minh City
2023-09-01,30.4,24.9,26.5,20.5,19.2,90,99,100.0,16816.62,7.0,Ho Chi Minh City
2023-09-02,29.1,25.0,26.7,11.4,23.9,88,99,100.0,19100.42,7.0,Ho Chi Minh City
2023-09-03,30.6,25.0,27.0,13.5,20.5,87,98,100.0,32029.55,7.0,Ho Chi Minh City
2023-09-04,30.1,24.7,26.8,12.7,25.3,88,99,100.0,25762.42,7.0,Ho Chi Minh City
2023-09-05,30.5,24.6,26.8,21.6,20.5,89,98,100.0,28835.77,7.0,Ho Chi Minh City
2023-09-06,30.2,24.6,27.0,5.8,12.0,87,100,100.0,7241.44,7.0,Ho Chi Minh City
2023-09-07,31.3,24.6,27.2,11.9,14.2,89,96,100.0,29676.18,7.0,Ho Chi Minh City
2023-09-08,31.8,24.3,27.0,5.7,16.9,88,100,100.0,31024.83,7.0,Ho Chi Minh City
2023-09-09,31.1,24.4,26.7,10.8,14.2,88,95,100.0,24799.61,7.0,Ho Chi Minh City
2023-09-10,30.6,24.6,26.5,14.5,19.9,89,100,100.0,23620.02,7.0,Ho Chi Minh City
